n,distribution,chromatic_number,clique_number,max_independent_set_size,domination_number,min_clique_cover_size,chromatic_number_norm,clique_number_norm,max_independent_set_size_norm,domination_number_norm,min_clique_cover_size_norm,chromatic_to_clique_ratio,chromatic_to_max_independent_ratio,clique_to_max_independent_ratio,domination_to_clique_ratio,min_clique_cover_to_chromatic_ratio,n_bin_medium,n_bin_large
300,0,104,84,6,234,7,0.3466666666666667,0.28,0.02,0.78,0.023333333333333334,1.2380952380952381,17.333333333333332,14.0,2.7857142857142856,0.0673076923076923,True,False
300,1,139,121,6,294,7,0.4633333333333333,0.4033333333333333,0.02,0.98,0.023333333333333334,1.1487603305785123,23.166666666666668,20.166666666666668,2.4297520661157024,0.050359712230215826,True,False
100,1,47,44,4,87,5,0.47,0.44,0.04,0.87,0.05,1.0681818181818181,11.75,11.0,1.9772727272727273,0.10638297872340426,False,False
25,1,13,13,4,13,4,0.52,0.52,0.16,0.52,0.16,1.0,3.25,3.25,1.0,0.3076923076923077,False,False
350,0,126,115,5,269,6,0.36,0.32857142857142857,0.014285714285714285,0.7685714285714286,0.017142857142857144,1.0956521739130434,25.2,23.0,2.3391304347826085,0.047619047619047616,False,True
150,0,58,47,4,96,6,0.38666666666666666,0.31333333333333335,0.02666666666666667,0.64,0.04,1.2340425531914894,14.5,11.75,2.0425531914893615,0.10344827586206896,True,False
300,0,113,90,7,296,7,0.37666666666666665,0.3,0.023333333333333334,0.9866666666666667,0.023333333333333334,1.2555555555555555,16.142857142857142,12.857142857142858,3.2888888888888888,0.061946902654867256,True,False
100,1,41,35,4,82,5,0.41,0.35,0.04,0.82,0.05,1.1714285714285715,10.25,8.75,2.342857142857143,0.12195121951219512,False,False
100,0,38,28,5,81,6,0.38,0.28,0.05,0.81,0.06,1.3571428571428572,7.6,5.6,2.892857142857143,0.15789473684210525,False,False
500,0,196,163,5,381,7,0.392,0.326,0.01,0.762,0.014,1.2024539877300613,39.2,32.6,2.3374233128834354,0.03571428571428571,False,True
25,0,14,11,4,23,4,0.56,0.44,0.16,0.92,0.16,1.2727272727272727,3.5,2.75,2.090909090909091,0.2857142857142857,False,False
250,1,110,105,5,214,6,0.44,0.42,0.02,0.856,0.024,1.0476190476190477,22.0,21.0,2.038095238095238,0.05454545454545454,True,False
400,0,152,120,6,320,6,0.38,0.3,0.015,0.8,0.015,1.2666666666666666,25.333333333333332,20.0,2.6666666666666665,0.039473684210526314,False,True
100,0,46,45,5,95,6,0.46,0.45,0.05,0.95,0.06,1.0222222222222221,9.2,9.0,2.111111111111111,0.13043478260869565,False,False
500,1,238,175,6,395,6,0.476,0.35,0.012,0.79,0.012,1.36,39.666666666666664,29.166666666666668,2.257142857142857,0.025210084033613446,False,True
150,1,76,60,4,146,6,0.5066666666666667,0.4,0.02666666666666667,0.9733333333333334,0.04,1.2666666666666666,19.0,15.0,2.433333333333333,0.07894736842105263,True,False
300,1,123,120,6,285,7,0.41,0.4,0.02,0.95,0.023333333333333334,1.025,20.5,20.0,2.375,0.056910569105691054,True,False
250,0,95,72,6,189,7,0.38,0.288,0.024,0.756,0.028,1.3194444444444444,15.833333333333334,12.0,2.625,0.07368421052631578,True,False
300,0,113,103,5,277,7,0.37666666666666665,0.3433333333333333,0.016666666666666666,0.9233333333333333,0.023333333333333334,1.0970873786407767,22.6,20.6,2.6893203883495147,0.061946902654867256,True,False
250,0,111,82,5,199,6,0.444,0.328,0.02,0.796,0.024,1.353658536585366,22.2,16.4,2.426829268292683,0.05405405405405406,True,False
400,0,139,137,6,366,7,0.3475,0.3425,0.015,0.915,0.0175,1.0145985401459854,23.166666666666668,22.833333333333332,2.6715328467153285,0.050359712230215826,False,True
250,1,120,91,4,124,5,0.48,0.364,0.016,0.496,0.02,1.3186813186813187,30.0,22.75,1.3626373626373627,0.041666666666666664,True,False
150,0,53,42,5,97,6,0.35333333333333333,0.28,0.03333333333333333,0.6466666666666666,0.04,1.2619047619047619,10.6,8.4,2.3095238095238093,0.11320754716981132,True,False
50,0,19,13,5,41,6,0.38,0.26,0.1,0.82,0.12,1.4615384615384615,3.8,2.6,3.1538461538461537,0.3157894736842105,False,False
250,0,100,88,4,192,6,0.4,0.352,0.016,0.768,0.024,1.1363636363636365,25.0,22.0,2.1818181818181817,0.06,True,False
100,1,45,35,3,43,4,0.45,0.35,0.03,0.43,0.04,1.2857142857142858,15.0,11.666666666666666,1.2285714285714286,0.08888888888888889,False,False
100,0,40,36,3,85,5,0.4,0.36,0.03,0.85,0.05,1.1111111111111112,13.333333333333334,12.0,2.361111111111111,0.125,False,False
200,1,84,80,4,174,6,0.42,0.4,0.02,0.87,0.03,1.05,21.0,20.0,2.175,0.07142857142857142,True,False
300,1,137,133,5,246,6,0.45666666666666667,0.44333333333333336,0.016666666666666666,0.82,0.02,1.0300751879699248,27.4,26.6,1.849624060150376,0.043795620437956206,True,False
350,0,133,118,5,269,6,0.38,0.33714285714285713,0.014285714285714285,0.7685714285714286,0.017142857142857144,1.1271186440677967,26.6,23.6,2.2796610169491527,0.045112781954887216,False,True
500,0,174,155,4,406,7,0.348,0.31,0.008,0.812,0.014,1.1225806451612903,43.5,38.75,2.6193548387096772,0.040229885057471264,False,True
200,1,89,77,4,170,5,0.445,0.385,0.02,0.85,0.025,1.155844155844156,22.25,19.25,2.207792207792208,0.056179775280898875,True,False
450,1,216,189,5,400,6,0.48,0.42,0.011111111111111112,0.8888888888888888,0.013333333333333334,1.1428571428571428,43.2,37.8,2.1164021164021163,0.027777777777777776,False,True
25,1,14,12,3,11,3,0.56,0.48,0.12,0.44,0.12,1.1666666666666667,4.666666666666667,4.0,0.9166666666666666,0.21428571428571427,False,False
300,1,128,118,5,282,6,0.4266666666666667,0.3933333333333333,0.016666666666666666,0.94,0.02,1.0847457627118644,25.6,23.6,2.389830508474576,0.046875,True,False
100,1,46,36,3,53,4,0.46,0.36,0.03,0.53,0.04,1.2777777777777777,15.333333333333334,12.0,1.4722222222222223,0.08695652173913043,False,False
400,1,163,127,5,359,6,0.4075,0.3175,0.0125,0.8975,0.015,1.2834645669291338,32.6,25.4,2.826771653543307,0.03680981595092025,False,True
450,0,175,126,6,440,7,0.3888888888888889,0.28,0.013333333333333334,0.9777777777777777,0.015555555555555555,1.3888888888888888,29.166666666666668,21.0,3.492063492063492,0.04,False,True
200,0,85,68,5,149,6,0.425,0.34,0.025,0.745,0.03,1.25,17.0,13.6,2.1911764705882355,0.07058823529411765,True,False
200,0,74,63,6,158,7,0.37,0.315,0.03,0.79,0.035,1.1746031746031746,12.333333333333334,10.5,2.507936507936508,0.0945945945945946,True,False
200,1,92,64,4,85,5,0.46,0.32,0.02,0.425,0.025,1.4375,23.0,16.0,1.328125,0.05434782608695652,True,False
50,0,22,14,4,46,5,0.44,0.28,0.08,0.92,0.1,1.5714285714285714,5.5,3.5,3.2857142857142856,0.22727272727272727,False,False
100,0,37,34,5,90,6,0.37,0.34,0.05,0.9,0.06,1.088235294117647,7.4,6.8,2.6470588235294117,0.16216216216216217,False,False
350,1,160,118,5,295,6,0.45714285714285713,0.33714285714285713,0.014285714285714285,0.8428571428571429,0.017142857142857144,1.3559322033898304,32.0,23.6,2.5,0.0375,False,True
450,0,169,164,6,412,7,0.37555555555555553,0.36444444444444446,0.013333333333333334,0.9155555555555556,0.015555555555555555,1.0304878048780488,28.166666666666668,27.333333333333332,2.5121951219512195,0.04142011834319527,False,True
300,0,106,91,5,218,6,0.35333333333333333,0.30333333333333334,0.016666666666666666,0.7266666666666667,0.02,1.164835164835165,21.2,18.2,2.3956043956043955,0.05660377358490566,True,False
350,0,121,105,6,345,7,0.3457142857142857,0.3,0.017142857142857144,0.9857142857142858,0.02,1.1523809523809523,20.166666666666668,17.5,3.2857142857142856,0.05785123966942149,False,True
25,1,11,11,3,19,4,0.44,0.44,0.12,0.76,0.16,1.0,3.6666666666666665,3.6666666666666665,1.7272727272727273,0.36363636363636365,False,False
350,1,152,141,5,297,6,0.4342857142857143,0.40285714285714286,0.014285714285714285,0.8485714285714285,0.017142857142857144,1.0780141843971631,30.4,28.2,2.106382978723404,0.039473684210526314,False,True
25,0,11,9,4,21,5,0.44,0.36,0.16,0.84,0.2,1.2222222222222223,2.75,2.25,2.3333333333333335,0.45454545454545453,False,False
300,1,132,110,5,219,5,0.44,0.36666666666666664,0.016666666666666666,0.73,0.016666666666666666,1.2,26.4,22.0,1.990909090909091,0.03787878787878788,True,False
200,0,79,67,5,168,6,0.395,0.335,0.025,0.84,0.03,1.1791044776119404,15.8,13.4,2.5074626865671643,0.0759493670886076,True,False
25,1,13,11,4,22,5,0.52,0.44,0.16,0.88,0.2,1.1818181818181819,3.25,2.75,2.0,0.38461538461538464,False,False
150,0,54,51,6,118,7,0.36,0.34,0.04,0.7866666666666666,0.04666666666666667,1.0588235294117647,9.0,8.5,2.3137254901960786,0.12962962962962962,True,False
100,1,48,36,3,47,5,0.48,0.36,0.03,0.47,0.05,1.3333333333333333,16.0,12.0,1.3055555555555556,0.10416666666666667,False,False
25,0,9,8,3,10,4,0.36,0.32,0.12,0.4,0.16,1.125,3.0,2.6666666666666665,1.25,0.4444444444444444,False,False
400,1,168,137,5,309,6,0.42,0.3425,0.0125,0.7725,0.015,1.2262773722627738,33.6,27.4,2.2554744525547443,0.03571428571428571,False,True
400,1,174,163,5,357,6,0.435,0.4075,0.0125,0.8925,0.015,1.0674846625766872,34.8,32.6,2.1901840490797544,0.034482758620689655,False,True
300,1,129,104,5,246,6,0.43,0.3466666666666667,0.016666666666666666,0.82,0.02,1.2403846153846154,25.8,20.8,2.3653846153846154,0.046511627906976744,True,False
200,1,86,69,4,168,5,0.43,0.345,0.02,0.84,0.025,1.2463768115942029,21.5,17.25,2.4347826086956523,0.05813953488372093,True,False
100,1,43,33,4,78,5,0.43,0.33,0.04,0.78,0.05,1.303030303030303,10.75,8.25,2.3636363636363638,0.11627906976744186,False,False
450,0,153,139,5,383,7,0.34,0.3088888888888889,0.011111111111111112,0.8511111111111112,0.015555555555555555,1.1007194244604317,30.6,27.8,2.7553956834532376,0.0457516339869281,False,True
25,1,12,12,3,12,4,0.48,0.48,0.12,0.48,0.16,1.0,4.0,4.0,1.0,0.3333333333333333,False,False
150,1,61,55,4,136,5,0.4066666666666667,0.36666666666666664,0.02666666666666667,0.9066666666666666,0.03333333333333333,1.1090909090909091,15.25,13.75,2.4727272727272727,0.08196721311475409,True,False
350,1,145,135,5,331,7,0.4142857142857143,0.38571428571428573,0.014285714285714285,0.9457142857142857,0.02,1.0740740740740742,29.0,27.0,2.4518518518518517,0.04827586206896552,False,True
350,1,146,104,5,265,6,0.41714285714285715,0.29714285714285715,0.014285714285714285,0.7571428571428571,0.017142857142857144,1.4038461538461537,29.2,20.8,2.548076923076923,0.0410958904109589,False,True
200,1,86,80,3,158,5,0.43,0.4,0.015,0.79,0.025,1.075,28.666666666666668,26.666666666666668,1.975,0.05813953488372093,True,False
25,1,11,9,4,19,4,0.44,0.36,0.16,0.76,0.16,1.2222222222222223,2.75,2.25,2.111111111111111,0.36363636363636365,False,False
150,1,61,56,5,121,5,0.4066666666666667,0.37333333333333335,0.03333333333333333,0.8066666666666666,0.03333333333333333,1.0892857142857142,12.2,11.2,2.1607142857142856,0.08196721311475409,True,False
300,1,126,106,5,248,6,0.42,0.35333333333333333,0.016666666666666666,0.8266666666666667,0.02,1.1886792452830188,25.2,21.2,2.339622641509434,0.047619047619047616,True,False
450,0,170,144,5,357,7,0.37777777777777777,0.32,0.011111111111111112,0.7933333333333333,0.015555555555555555,1.1805555555555556,34.0,28.8,2.4791666666666665,0.041176470588235294,False,True
150,0,55,43,6,129,7,0.36666666666666664,0.2866666666666667,0.04,0.86,0.04666666666666667,1.2790697674418605,9.166666666666666,7.166666666666667,3.0,0.12727272727272726,True,False
350,1,168,106,5,340,6,0.48,0.3028571428571429,0.014285714285714285,0.9714285714285714,0.017142857142857144,1.5849056603773586,33.6,21.2,3.207547169811321,0.03571428571428571,False,True
400,1,186,154,5,322,6,0.465,0.385,0.0125,0.805,0.015,1.2077922077922079,37.2,30.8,2.090909090909091,0.03225806451612903,False,True
250,0,95,85,4,171,6,0.38,0.34,0.016,0.684,0.024,1.1176470588235294,23.75,21.25,2.011764705882353,0.06315789473684211,True,False
150,1,69,67,4,119,6,0.46,0.44666666666666666,0.02666666666666667,0.7933333333333333,0.04,1.0298507462686568,17.25,16.75,1.7761194029850746,0.08695652173913043,True,False
500,0,215,171,6,489,7,0.43,0.342,0.012,0.978,0.014,1.2573099415204678,35.833333333333336,28.5,2.8596491228070176,0.03255813953488372,False,True
300,0,107,103,5,239,6,0.3566666666666667,0.3433333333333333,0.016666666666666666,0.7966666666666666,0.02,1.0388349514563107,21.4,20.6,2.320388349514563,0.056074766355140186,True,False
200,0,74,56,4,130,6,0.37,0.28,0.02,0.65,0.03,1.3214285714285714,18.5,14.0,2.3214285714285716,0.08108108108108109,True,False
50,1,20,16,4,20,4,0.4,0.32,0.08,0.4,0.08,1.25,5.0,4.0,1.25,0.2,False,False
300,1,128,108,5,280,6,0.4266666666666667,0.36,0.016666666666666666,0.9333333333333333,0.02,1.1851851851851851,25.6,21.6,2.5925925925925926,0.046875,True,False
400,1,169,164,4,326,6,0.4225,0.41,0.01,0.815,0.015,1.0304878048780488,42.25,41.0,1.9878048780487805,0.03550295857988166,False,True
500,1,218,181,6,419,6,0.436,0.362,0.012,0.838,0.012,1.2044198895027625,36.333333333333336,30.166666666666668,2.314917127071823,0.027522935779816515,False,True
300,0,115,99,5,250,6,0.38333333333333336,0.33,0.016666666666666666,0.8333333333333334,0.02,1.1616161616161615,23.0,19.8,2.525252525252525,0.05217391304347826,True,False
250,0,97,88,5,183,6,0.388,0.352,0.02,0.732,0.024,1.1022727272727273,19.4,17.6,2.0795454545454546,0.061855670103092786,True,False
500,0,168,145,6,446,7,0.336,0.29,0.012,0.892,0.014,1.1586206896551725,28.0,24.166666666666668,3.075862068965517,0.041666666666666664,False,True
100,0,41,30,5,68,6,0.41,0.3,0.05,0.68,0.06,1.3666666666666667,8.2,6.0,2.2666666666666666,0.14634146341463414,False,False
300,0,106,98,4,251,6,0.35333333333333333,0.32666666666666666,0.013333333333333334,0.8366666666666667,0.02,1.0816326530612246,26.5,24.5,2.561224489795918,0.05660377358490566,True,False
50,1,26,23,4,43,4,0.52,0.46,0.08,0.86,0.08,1.1304347826086956,6.5,5.75,1.8695652173913044,0.15384615384615385,False,False
350,0,128,119,6,339,7,0.3657142857142857,0.34,0.017142857142857144,0.9685714285714285,0.02,1.0756302521008403,21.333333333333332,19.833333333333332,2.8487394957983194,0.0546875,False,True
100,1,51,41,4,53,5,0.51,0.41,0.04,0.53,0.05,1.2439024390243902,12.75,10.25,1.2926829268292683,0.09803921568627451,False,False
150,0,59,44,4,111,6,0.3933333333333333,0.29333333333333333,0.02666666666666667,0.74,0.04,1.3409090909090908,14.75,11.0,2.522727272727273,0.1016949152542373,True,False
500,1,213,169,5,411,5,0.426,0.338,0.01,0.822,0.01,1.2603550295857988,42.6,33.8,2.4319526627218937,0.023474178403755867,False,True
200,1,96,94,4,168,6,0.48,0.47,0.02,0.84,0.03,1.0212765957446808,24.0,23.5,1.7872340425531914,0.0625,True,False
400,1,174,163,4,319,6,0.435,0.4075,0.01,0.7975,0.015,1.0674846625766872,43.5,40.75,1.9570552147239264,0.034482758620689655,False,True
400,0,146,127,6,383,7,0.365,0.3175,0.015,0.9575,0.0175,1.1496062992125984,24.333333333333332,21.166666666666668,3.015748031496063,0.04794520547945205,False,True
250,0,94,83,5,138,6,0.376,0.332,0.02,0.552,0.024,1.1325301204819278,18.8,16.6,1.6626506024096386,0.06382978723404255,True,False
200,1,78,58,4,132,5,0.39,0.29,0.02,0.66,0.025,1.3448275862068966,19.5,14.5,2.2758620689655173,0.0641025641025641,True,False
400,0,164,149,5,309,6,0.41,0.3725,0.0125,0.7725,0.015,1.1006711409395973,32.8,29.8,2.0738255033557045,0.036585365853658534,False,True
100,1,46,46,4,58,5,0.46,0.46,0.04,0.58,0.05,1.0,11.5,11.5,1.2608695652173914,0.10869565217391304,False,False
150,0,58,49,5,96,6,0.38666666666666666,0.32666666666666666,0.03333333333333333,0.64,0.04,1.183673469387755,11.6,9.8,1.9591836734693877,0.10344827586206896,True,False
400,0,150,112,5,262,6,0.375,0.28,0.0125,0.655,0.015,1.3392857142857142,30.0,22.4,2.3392857142857144,0.04,False,True
300,1,144,115,4,246,5,0.48,0.38333333333333336,0.013333333333333334,0.82,0.016666666666666666,1.2521739130434784,36.0,28.75,2.139130434782609,0.034722222222222224,True,False
200,0,83,63,6,195,7,0.415,0.315,0.03,0.975,0.035,1.3174603174603174,13.833333333333334,10.5,3.0952380952380953,0.08433734939759036,True,False
100,1,40,34,4,69,5,0.4,0.34,0.04,0.69,0.05,1.1764705882352942,10.0,8.5,2.0294117647058822,0.125,False,False
25,0,10,10,4,16,4,0.4,0.4,0.16,0.64,0.16,1.0,2.5,2.5,1.6,0.4,False,False
350,1,163,162,5,303,6,0.4657142857142857,0.46285714285714286,0.014285714285714285,0.8657142857142858,0.017142857142857144,1.0061728395061729,32.6,32.4,1.8703703703703705,0.03680981595092025,False,True
350,1,155,126,4,269,6,0.44285714285714284,0.36,0.011428571428571429,0.7685714285714286,0.017142857142857144,1.2301587301587302,38.75,31.5,2.134920634920635,0.03870967741935484,False,True
25,0,9,8,3,6,4,0.36,0.32,0.12,0.24,0.16,1.125,3.0,2.6666666666666665,0.75,0.4444444444444444,False,False
100,0,37,36,5,73,6,0.37,0.36,0.05,0.73,0.06,1.0277777777777777,7.4,7.2,2.0277777777777777,0.16216216216216217,False,False
100,1,39,34,4,48,5,0.39,0.34,0.04,0.48,0.05,1.1470588235294117,9.75,8.5,1.411764705882353,0.1282051282051282,False,False
100,0,42,33,5,97,5,0.42,0.33,0.05,0.97,0.05,1.2727272727272727,8.4,6.6,2.9393939393939394,0.11904761904761904,False,False
150,0,48,43,6,133,8,0.32,0.2866666666666667,0.04,0.8866666666666667,0.05333333333333334,1.1162790697674418,8.0,7.166666666666667,3.0930232558139537,0.16666666666666666,True,False
300,1,149,113,4,256,5,0.49666666666666665,0.37666666666666665,0.013333333333333334,0.8533333333333334,0.016666666666666666,1.3185840707964602,37.25,28.25,2.265486725663717,0.03355704697986577,True,False
50,1,23,22,4,32,4,0.46,0.44,0.08,0.64,0.08,1.0454545454545454,5.75,5.5,1.4545454545454546,0.17391304347826086,False,False
50,1,26,26,4,35,4,0.52,0.52,0.08,0.7,0.08,1.0,6.5,6.5,1.3461538461538463,0.15384615384615385,False,False
200,0,88,75,6,182,7,0.44,0.375,0.03,0.91,0.035,1.1733333333333333,14.666666666666666,12.5,2.4266666666666667,0.07954545454545454,True,False
450,1,196,166,5,425,6,0.43555555555555553,0.3688888888888889,0.011111111111111112,0.9444444444444444,0.013333333333333334,1.180722891566265,39.2,33.2,2.5602409638554215,0.030612244897959183,False,True
400,0,153,148,4,272,6,0.3825,0.37,0.01,0.68,0.015,1.0337837837837838,38.25,37.0,1.837837837837838,0.0392156862745098,False,True
400,1,181,170,5,343,6,0.4525,0.425,0.0125,0.8575,0.015,1.0647058823529412,36.2,34.0,2.0176470588235293,0.03314917127071823,False,True
150,0,63,50,5,105,6,0.42,0.3333333333333333,0.03333333333333333,0.7,0.04,1.26,12.6,10.0,2.1,0.09523809523809523,True,False
200,0,74,63,5,157,6,0.37,0.315,0.025,0.785,0.03,1.1746031746031746,14.8,12.6,2.492063492063492,0.08108108108108109,True,False
200,0,84,84,5,196,7,0.42,0.42,0.025,0.98,0.035,1.0,16.8,16.8,2.3333333333333335,0.08333333333333333,True,False
50,0,19,18,5,38,6,0.38,0.36,0.1,0.76,0.12,1.0555555555555556,3.8,3.6,2.111111111111111,0.3157894736842105,False,False
400,0,128,107,6,321,7,0.32,0.2675,0.015,0.8025,0.0175,1.1962616822429906,21.333333333333332,17.833333333333332,3.0,0.0546875,False,True
450,1,185,157,5,379,6,0.4111111111111111,0.3488888888888889,0.011111111111111112,0.8422222222222222,0.013333333333333334,1.178343949044586,37.0,31.4,2.4140127388535033,0.032432432432432434,False,True
100,1,45,37,4,55,4,0.45,0.37,0.04,0.55,0.04,1.2162162162162162,11.25,9.25,1.4864864864864864,0.08888888888888889,False,False
350,1,144,124,5,315,6,0.4114285714285714,0.35428571428571426,0.014285714285714285,0.9,0.017142857142857144,1.1612903225806452,28.8,24.8,2.5403225806451615,0.041666666666666664,False,True
400,0,161,115,6,324,7,0.4025,0.2875,0.015,0.81,0.0175,1.4,26.833333333333332,19.166666666666668,2.8173913043478263,0.043478260869565216,False,True
350,0,135,134,5,340,7,0.38571428571428573,0.38285714285714284,0.014285714285714285,0.9714285714285714,0.02,1.007462686567164,27.0,26.8,2.537313432835821,0.05185185185185185,False,True
300,1,125,112,5,202,6,0.4166666666666667,0.37333333333333335,0.016666666666666666,0.6733333333333333,0.02,1.1160714285714286,25.0,22.4,1.8035714285714286,0.048,True,False
200,1,96,75,4,194,5,0.48,0.375,0.02,0.97,0.025,1.28,24.0,18.75,2.5866666666666664,0.052083333333333336,True,False
400,0,162,139,5,338,7,0.405,0.3475,0.0125,0.845,0.0175,1.1654676258992807,32.4,27.8,2.431654676258993,0.043209876543209874,False,True
200,1,101,75,5,165,5,0.505,0.375,0.025,0.825,0.025,1.3466666666666667,20.2,15.0,2.2,0.04950495049504951,True,False
250,0,89,82,5,207,6,0.356,0.328,0.02,0.828,0.024,1.0853658536585367,17.8,16.4,2.524390243902439,0.06741573033707865,True,False
300,1,129,122,4,259,6,0.43,0.4066666666666667,0.013333333333333334,0.8633333333333333,0.02,1.0573770491803278,32.25,30.5,2.122950819672131,0.046511627906976744,True,False
