n,distribution,chromatic_number,clique_number,max_independent_set_size,domination_number,min_clique_cover_size
100,1,45,41,4,44,5
400,1,158,136,4,314,6
500,1,207,199,6,490,7
150,0,59,46,4,134,6
250,0,87,71,5,230,7
350,1,166,108,4,219,5
350,0,131,122,7,267,8
200,1,90,83,5,140,5
50,0,24,22,4,46,6
250,0,99,89,5,218,7
300,1,132,96,5,251,6
450,1,183,167,5,382,6
300,0,114,108,6,232,6
50,1,25,17,3,43,4
50,0,27,16,4,37,5
200,0,80,70,5,167,7
25,1,12,10,3,16,5
500,1,213,183,5,454,5
250,0,102,86,5,184,6
350,0,127,120,5,299,7
400,1,161,160,4,303,6
200,1,86,78,4,91,5
300,0,106,96,5,208,6
350,1,134,126,5,319,6
400,1,164,150,4,358,6
350,1,151,134,4,301,5
25,0,14,10,3,16,4
400,0,148,114,6,299,7
150,1,71,64,4,120,5
450,1,190,172,5,359,6
350,0,145,140,6,341,6
250,0,99,72,6,196,7
150,0,54,46,5,84,6
250,0,81,74,6,245,7
200,0,75,60,6,149,7
100,1,50,37,4,46,5
200,1,104,88,4,113,5
50,0,18,17,4,30,5
400,0,150,135,6,310,7
400,1,168,142,5,305,6
200,1,103,82,5,163,6
250,1,107,99,4,172,6
100,0,43,40,4,88,6
350,1,156,126,5,318,6
350,0,126,124,6,300,7
450,0,160,130,5,349,7
500,1,230,181,4,439,6
50,0,22,19,4,41,6
450,0,160,150,6,396,7
50,0,18,15,4,23,4
400,0,143,143,4,274,6
200,0,85,71,5,118,6
250,1,125,85,4,152,5
300,1,130,111,4,229,5
500,1,209,165,5,406,6
400,0,147,132,5,377,7
500,0,187,179,6,453,7
450,0,168,152,6,420,8
300,0,118,100,6,298,8
500,0,173,159,4,427,7
150,1,67,64,5,146,6
100,0,38,37,4,67,5
25,0,10,8,3,9,5
500,0,200,198,5,471,7
350,0,120,109,5,340,7
50,0,18,18,4,47,6
50,1,29,21,4,26,4
150,1,74,58,4,147,5
300,0,111,99,6,296,7
250,0,100,82,4,186,6
50,0,20,14,4,28,5
400,0,139,118,6,323,7
50,0,24,17,4,43,6
200,1,85,74,4,137,5
200,1,86,78,4,81,4
250,1,115,103,5,227,6
50,1,24,20,3,14,4
100,1,44,34,3,53,4
150,0,69,52,5,119,6
50,1,23,18,4,46,5
150,0,54,54,5,94,5
500,0,192,164,7,498,8
25,0,12,10,5,21,5
100,1,43,32,4,44,5
400,1,169,134,5,313,6
150,1,65,59,4,117,5
300,0,115,106,6,240,7
100,1,44,36,3,58,4
350,1,165,129,4,295,6
250,1,118,95,5,219,5
200,1,85,61,5,89,5
450,0,145,127,8,444,8
350,0,117,103,5,278,6
150,1,71,57,5,129,6
25,1,13,11,3,20,4
150,1,66,48,5,109,6
50,1,23,19,4,18,4
100,0,38,29,6,89,7
50,0,20,17,4,43,5
250,0,93,87,5,222,7
350,0,131,118,6,239,6
400,1,176,167,5,325,5
450,0,174,153,5,347,7
300,0,115,108,5,253,6
200,0,79,63,5,178,7
25,1,10,10,4,10,5
500,0,191,172,7,495,8
25,0,10,9,4,24,4
25,0,11,8,4,14,4
50,0,18,15,3,26,4
150,1,66,51,4,135,5
350,1,155,112,5,293,6
25,1,12,10,4,14,4
350,1,150,120,4,292,6
200,0,81,62,5,165,6
350,1,152,136,5,276,6
250,0,97,92,5,211,7
150,0,62,48,5,141,6
200,0,70,62,4,145,7
200,0,69,68,5,126,6
300,0,120,103,6,295,7
150,1,72,66,4,136,5
50,1,21,20,2,15,4
200,1,94,67,5,178,6
400,0,152,115,6,382,7
250,1,113,94,5,218,6
500,0,184,172,6,394,7
100,1,44,30,4,82,5
200,1,87,75,4,174,6
300,0,115,112,5,241,6
100,0,34,26,4,60,5
350,0,122,113,6,246,6
400,0,157,126,5,321,7
25,0,10,8,4,19,5
150,0,52,43,5,124,6
25,0,9,9,3,15,4
400,0,145,118,6,364,7
500,1,215,180,5,461,6
450,0,164,128,5,427,8
350,0,117,114,4,330,7
100,1,46,33,4,50,4
250,0,98,91,7,245,7
300,1,140,138,4,233,6
400,1,174,170,4,346,6
400,0,164,151,6,292,7
150,1,72,56,5,133,6
250,1,118,95,4,158,5
50,0,20,14,3,30,5
500,1,202,183,5,393,6
50,1,25,21,4,41,4
200,1,105,74,3,91,5
150,0,60,47,4,100,6
100,0,37,30,5,57,5
400,0,129,116,5,235,6
450,0,165,146,4,352,7
100,0,39,36,4,70,6
100,0,41,33,4,64,5
350,0,120,105,5,321,7
50,0,22,18,5,45,5
500,1,208,183,4,430,6
500,0,179,154,6,494,8
200,1,94,84,5,177,6
50,0,22,17,4,33,5
300,1,120,117,4,276,6
300,1,141,118,6,256,6
500,1,229,199,4,393,6
200,1,93,79,5,186,6
50,0,19,15,4,47,6
300,1,131,107,5,240,6
500,0,176,154,5,471,7
500,1,210,184,4,396,6
300,0,120,108,5,233,7
150,0,57,50,6,98,6
400,1,180,147,4,314,5
150,0,68,65,4,101,5
400,1,181,170,4,339,6
300,0,122,87,6,275,7
150,0,51,42,5,141,6
500,1,221,198,4,213,5
150,1,60,54,4,119,5
50,1,22,20,3,21,5
300,0,109,84,6,276,7
250,0,90,85,5,204,7
50,1,21,20,3,22,4
25,1,14,14,3,11,3
25,1,11,11,3,5,3
350,1,161,157,5,320,6
200,0,68,66,6,180,7
50,1,27,19,3,23,4
100,0,42,40,6,90,6
450,0,180,139,5,319,6
250,1,105,85,5,220,6
50,1,26,24,5,41,5
450,0,162,120,6,401,7
300,1,132,124,5,250,6
350,1,150,138,4,298,6
100,0,37,32,5,68,6
150,1,65,47,5,134,6
300,1,120,93,5,259,6
500,1,217,200,5,433,6
300,0,103,83,7,280,7
250,0,91,89,6,239,7
300,0,113,87,7,285,7
300,0,109,93,7,294,8
25,1,11,10,2,8,4
400,0,145,137,7,375,8
150,0,64,60,4,135,5
350,0,125,114,5,325,7
50,1,25,21,6,49,6
350,1,157,148,5,324,6
25,1,16,14,2,14,3
350,1,142,134,6,345,7
200,1,95,69,4,177,5
300,0,105,98,6,232,6
150,0,53,46,5,112,7
450,1,200,176,5,392,6
200,0,85,68,6,195,7
450,1,195,161,4,442,6
25,0,10,8,4,22,5
300,0,114,81,6,295,7
300,0,114,93,4,168,6
300,0,121,104,5,281,7
250,0,86,85,6,248,8
250,1,104,76,3,134,5
300,1,134,98,5,227,6
450,0,173,159,5,364,6
450,0,177,140,6,435,7
100,0,40,27,4,96,6
350,1,164,134,5,294,5
300,1,128,120,5,269,6
50,1,22,19,4,25,4
25,0,12,9,4,22,5
200,0,68,63,5,132,6
200,1,86,64,4,160,5
200,1,93,80,4,175,6
350,0,116,111,5,271,7
350,0,129,122,6,321,8
400,0,151,134,4,328,7
200,0,76,66,5,143,6
400,0,139,117,5,310,7
450,1,182,180,5,368,6
350,0,127,123,5,340,7
250,1,114,109,5,208,6
450,1,193,168,5,391,6
150,1,61,56,5,114,6
500,1,226,172,5,438,6
350,0,122,118,6,326,7
50,0,19,17,4,47,5
450,1,202,189,4,361,5
25,0,15,9,4,24,5
50,1,28,21,3,26,4
100,0,39,35,4,69,5
250,1,111,98,4,201,6
100,0,40,39,5,72,6
150,1,62,60,4,116,5
250,0,88,76,6,219,7
400,1,167,158,5,316,6
350,1,144,105,4,180,5
150,1,84,71,4,119,6
150,0,55,43,4,141,7
300,1,137,116,4,250,6
100,0,42,37,4,95,6
50,0,22,18,4,25,5
350,0,122,120,5,228,6
500,1,209,164,4,358,5
500,1,216,171,5,425,6
300,1,139,122,4,249,5
150,1,63,59,4,130,5
450,0,162,142,7,410,8
400,0,151,131,5,310,7
450,0,162,137,6,425,7
25,0,17,15,3,14,3
100,1,39,36,3,38,5
50,0,19,16,5,45,6
250,0,102,97,6,175,6
50,1,26,16,3,41,5
150,1,64,61,4,104,5
150,0,55,44,5,116,6
50,0,20,16,4,34,5
350,1,156,135,5,338,6
150,1,65,57,3,78,5
100,1,46,39,4,96,5
50,1,23,15,4,32,5
50,0,18,16,5,28,6
150,1,65,50,4,64,5
400,1,155,143,6,395,7
50,0,18,16,4,30,5
350,0,132,105,5,276,6
400,0,132,119,6,396,7
150,1,63,51,4,87,5
450,0,165,151,5,362,6
150,1,76,58,4,141,6
350,1,146,112,4,245,5
50,0,25,21,3,23,4
200,1,95,87,5,185,6
500,0,190,146,5,424,7
25,0,11,8,4,11,4
350,1,152,114,6,291,6
200,0,72,55,4,128,6
500,0,194,167,6,488,8
25,0,10,9,4,22,5
100,0,35,30,5,57,5
100,0,39,29,4,83,5
25,0,9,8,5,16,5
250,1,114,87,5,210,6
150,1,73,59,4,76,5
250,0,88,81,5,198,7
500,0,178,176,6,451,7
100,0,35,25,4,81,6
500,0,194,192,6,465,8
450,0,156,121,6,424,7
100,1,39,35,4,82,5
100,0,39,38,6,89,7
450,1,212,146,5,404,6
50,1,32,19,4,30,4
350,1,145,130,5,313,6
450,1,179,161,4,358,6
200,1,87,83,4,175,6
200,1,90,68,5,196,6
300,0,105,105,5,282,7
100,1,43,29,5,54,5
25,0,12,10,3,10,4
25,1,13,13,3,20,4
50,1,24,24,3,21,4
100,1,44,34,4,96,6
350,1,159,135,4,288,6
400,1,176,154,5,336,6
150,1,77,61,4,127,5
150,1,64,53,5,63,5
25,1,8,8,4,7,4
50,0,20,12,4,35,6
100,1,45,37,5,79,5
400,0,148,129,6,300,7
100,1,48,45,5,96,6
50,1,26,25,3,18,4
500,1,221,181,4,486,6
100,1,42,38,5,76,5
500,0,180,164,5,396,7
450,1,182,158,5,380,6
100,1,42,39,4,75,5
25,1,13,13,3,14,4
300,0,110,106,5,250,7
400,0,121,107,6,294,7
100,1,44,32,4,58,5
200,0,78,64,4,138,6
50,1,26,20,3,27,4
300,0,117,88,5,232,7
400,0,154,131,5,322,7
50,0,18,14,5,47,6
25,0,12,11,4,20,5
500,0,192,181,5,439,7
50,0,19,19,3,36,5
300,1,136,112,4,245,5
50,1,24,17,2,28,4
100,1,39,35,5,96,6
450,0,169,153,5,391,6
150,1,66,50,5,59,5
50,1,28,21,4,37,4
250,0,91,69,5,134,6
300,0,114,96,6,273,7
350,0,139,129,5,346,7
200,1,86,77,5,196,6
350,0,135,89,6,259,7
450,0,167,142,5,423,7
250,1,124,108,4,211,5
350,1,159,123,5,290,6
300,1,120,91,6,296,6
100,0,45,41,4,63,6
200,0,81,61,4,159,7
50,0,20,20,3,26,5
500,0,186,174,5,396,7
200,1,84,61,4,153,5
450,0,170,144,4,328,6
400,0,148,139,5,337,7
450,0,186,151,6,444,8
25,0,11,10,3,11,4
25,0,10,8,4,19,5
150,1,75,48,4,73,5
400,1,172,149,5,357,6
350,0,130,102,6,266,7
500,1,229,198,5,405,6
350,0,122,108,6,279,7
50,1,26,21,4,22,4
200,0,81,77,5,162,6
350,0,133,97,6,338,7
300,0,114,106,5,233,6
25,1,12,11,4,23,5
300,0,116,114,4,231,6
50,1,23,19,5,48,5
150,1,68,54,4,62,5
250,1,119,90,4,158,5
25,0,9,8,4,15,5
100,1,40,38,4,69,6
300,0,112,105,5,220,7
450,1,199,158,4,392,6
400,1,162,159,4,324,5
100,0,34,30,5,67,6
100,1,46,40,4,51,4
400,0,146,136,5,332,7
25,1,9,7,3,8,4
50,0,22,18,5,49,5
25,1,16,16,3,10,3
400,0,140,134,7,395,8
150,0,54,40,5,99,6
150,1,65,51,4,66,5
400,0,164,131,5,330,7
50,1,19,17,4,47,6
500,1,230,192,5,441,6
200,1,92,85,4,158,5
200,1,86,73,5,153,6
500,0,194,187,5,479,8
450,0,164,152,5,373,7
100,1,48,39,3,45,4
100,0,44,38,4,75,6
250,0,100,73,5,196,6
25,0,9,9,4,15,5
150,1,67,58,5,146,5
300,0,107,90,5,240,7
25,1,16,15,3,15,4
50,0,21,19,4,42,5
350,1,161,132,5,305,6
150,0,57,46,5,144,7
400,0,150,125,5,250,6
450,1,193,188,5,359,6
250,0,94,86,5,197,6
150,1,70,44,3,64,5
150,0,59,49,4,127,5
100,1,42,31,3,43,4
50,0,18,17,4,13,4
50,0,17,17,5,39,5
250,1,103,80,4,103,5
200,1,92,81,4,158,5
400,0,144,140,5,309,7
25,0,14,8,3,16,4
250,0,88,86,6,244,7
250,0,85,78,5,199,6
350,0,136,124,5,260,6
150,1,71,62,4,94,5
200,1,88,73,5,177,5
450,0,154,148,5,431,7
100,0,35,34,4,70,6
350,1,162,133,4,315,5
300,0,119,104,5,231,7
150,0,60,60,5,97,5
200,0,67,60,5,120,6
400,0,139,131,6,313,7
150,1,60,50,5,115,5
350,1,160,159,5,303,6
100,1,49,38,4,85,5
450,0,166,142,5,331,7
250,1,108,93,4,111,5
50,0,21,15,4,37,5
350,1,140,132,5,298,6
200,0,77,65,5,162,7
350,0,117,102,6,259,7
200,0,79,64,4,139,6
150,1,65,47,4,129,6
350,0,129,99,5,232,6
500,0,193,161,5,412,6
25,1,10,9,4,16,4
150,1,65,51,5,127,6
250,0,108,87,5,193,6
250,0,102,92,4,214,6
200,1,89,82,3,161,5
50,1,31,21,3,27,4
200,0,75,65,4,130,5
350,0,138,127,6,333,8
350,0,131,112,6,329,7
50,1,27,20,3,37,5
500,1,213,207,5,490,6
300,0,114,103,5,222,6
500,0,174,171,6,477,8
250,0,94,79,5,219,7
400,0,149,127,6,323,7
350,0,130,119,5,308,7
400,1,185,182,5,319,6
25,1,12,11,4,24,5
200,1,81,73,4,173,6
100,1,54,52,3,48,4
400,0,142,136,4,278,7
300,0,113,104,6,289,7
200,0,76,69,5,173,7
300,1,140,136,4,252,6
250,1,110,103,5,221,6
150,1,66,57,3,120,5
450,0,170,143,6,366,6
300,1,142,114,5,237,6
25,0,12,12,4,9,5
300,0,101,96,5,244,7
400,1,182,171,6,332,7
450,1,183,165,5,330,6
500,1,197,188,5,420,6
200,0,76,67,6,171,7
450,0,155,139,6,346,7
50,1,28,20,4,28,4
300,0,104,90,7,245,7
100,0,47,36,5,74,7
500,1,208,161,6,426,7
350,0,132,92,6,296,6
100,1,41,35,5,39,5
100,1,43,35,5,98,6
450,1,202,186,4,358,5
300,0,118,88,5,289,7
200,0,76,70,5,196,7
100,1,39,30,4,84,5
300,1,139,121,4,203,5
100,1,50,43,4,46,5
300,0,104,97,6,261,7
400,0,143,125,6,318,7
450,1,189,182,5,366,6
100,0,35,28,5,84,6
500,1,223,203,4,411,5
300,1,120,115,5,257,6
150,1,69,51,4,113,5
200,0,79,68,5,167,6
150,0,51,37,5,128,6
150,0,53,50,5,139,6
100,1,46,38,4,41,4
50,1,21,19,3,42,4
150,1,64,53,4,121,5
350,0,132,112,6,275,7
450,0,159,119,5,345,7
500,0,161,158,5,394,7
400,0,133,119,6,303,7
25,0,14,11,3,16,4
300,1,119,97,4,249,5
25,0,11,10,3,9,4
400,1,152,144,5,326,6
450,1,193,171,6,439,7
300,1,119,103,4,273,5
200,1,89,68,5,162,6
100,1,43,38,4,68,5
350,1,154,145,4,304,6
350,0,127,123,5,242,6
400,0,140,127,4,334,7
500,1,217,210,4,409,5
200,1,88,70,4,153,5
50,1,22,20,4,44,5
50,1,29,29,4,43,4
400,1,179,130,6,307,6
200,1,78,72,5,155,6
150,1,65,46,4,111,5
250,1,105,78,5,246,6
250,1,107,96,4,210,6
250,1,117,95,4,199,5
50,1,24,20,3,23,4
50,0,25,20,5,33,5
100,1,41,33,5,72,6
50,1,22,20,4,43,5
250,1,119,118,5,201,6
400,0,146,121,5,290,7
50,1,26,25,4,47,4
50,1,28,18,4,33,5
200,0,79,67,5,139,6
450,1,200,200,4,373,6
100,0,37,30,5,72,6
300,1,125,105,4,226,5
100,0,39,29,3,54,5
50,1,23,16,3,18,4
25,1,12,12,3,10,4
450,0,166,144,7,433,7
300,0,110,85,5,248,7
300,0,113,101,6,260,7
450,1,207,170,5,388,6
150,0,55,50,4,122,6
350,1,145,134,5,285,6
450,1,209,143,5,361,6
400,0,148,131,5,320,7
350,0,123,104,4,271,6
500,0,199,156,6,497,7
200,0,76,67,4,161,6
350,0,121,97,5,331,7
450,1,205,175,6,385,7
350,1,141,126,5,292,6
200,0,79,70,5,130,6
500,0,202,186,5,363,6
500,0,183,140,6,445,7
100,0,33,29,4,71,6
150,0,51,41,5,75,6
300,1,143,121,4,280,6
300,1,140,115,4,202,5
50,0,22,19,4,46,5
350,1,168,118,5,284,6
500,0,181,168,5,480,7
25,1,15,15,3,11,4
500,1,219,216,5,386,5
400,0,156,118,5,320,7
50,0,24,21,3,26,4
50,1,22,22,4,44,5
300,1,130,104,4,221,5
100,1,49,38,4,93,5
400,0,152,145,6,383,8
200,0,73,66,5,110,6
50,1,23,22,3,25,4
200,0,68,66,6,156,7
25,1,13,9,3,9,4
450,0,179,161,5,355,7
500,1,208,172,5,415,6
350,1,149,129,6,286,6
300,0,115,110,6,249,6
500,0,203,165,5,388,7
300,1,131,102,4,244,5
150,1,61,58,3,61,5
250,1,113,87,4,101,5
100,1,45,35,3,47,4
200,1,86,71,4,153,5
25,1,16,16,2,13,3
450,1,189,174,5,409,7
350,1,139,121,5,294,6
450,1,182,162,6,371,7
200,1,81,71,4,136,5
450,1,191,175,5,387,6
350,0,122,113,5,296,7
450,1,196,173,5,368,5
25,0,10,8,3,9,4
150,1,67,48,4,136,6
300,1,127,97,4,182,5
300,1,124,117,3,235,5
100,1,41,31,4,73,5
500,0,169,157,5,476,7
350,0,122,110,6,272,7
25,0,9,7,5,18,5
350,0,118,96,4,261,6
25,1,13,13,3,10,3
250,1,114,90,4,210,5
25,0,11,8,4,14,4
200,0,68,63,5,179,7
50,1,23,19,3,22,4
50,1,27,19,4,33,5
250,1,120,106,5,231,6
450,1,188,184,5,378,6
500,0,194,163,6,461,7
450,1,189,174,5,380,6
150,1,71,52,4,121,5
25,1,15,15,3,15,3
250,0,90,86,5,245,7
50,1,23,23,4,30,5
25,1,13,11,3,15,4
300,1,146,122,3,262,6
500,0,179,147,6,477,7
450,1,195,154,5,371,6
500,0,181,164,5,471,7
200,1,89,67,4,154,5
50,0,18,13,4,40,5
400,1,164,143,5,337,6
450,0,159,128,5,298,6
50,0,24,20,4,47,5
100,1,51,50,4,46,4
400,0,133,126,6,400,8
25,1,12,11,3,19,4
200,0,74,62,5,196,7
100,1,43,32,4,80,5
350,0,132,104,5,241,6
500,1,216,174,5,416,7
300,1,140,119,4,257,5
200,0,75,74,5,164,6
25,0,11,10,4,12,4
200,0,71,66,5,141,6
250,1,114,100,4,206,6
350,1,158,147,5,306,6
450,0,163,142,5,355,7
450,0,158,116,6,425,7
350,1,153,140,4,292,6
200,0,72,56,5,141,6
250,1,112,99,5,205,6
200,0,75,55,5,136,6
400,0,152,127,5,293,6
25,0,11,10,4,9,4
450,0,178,169,6,409,8
300,1,123,108,4,161,5
100,1,57,44,3,64,4
150,0,60,59,5,108,6
500,0,190,160,5,396,7
500,1,199,155,5,486,6
500,1,232,174,4,404,5
100,0,39,37,4,74,6
150,0,55,49,5,114,7
250,1,120,89,4,213,5
350,0,127,119,5,269,6
350,1,146,134,6,334,7
350,0,133,130,6,300,7
300,0,109,90,6,175,6
25,1,13,13,4,14,5
200,0,68,58,5,157,6
250,0,83,72,5,148,6
150,0,60,44,4,116,6
100,0,36,30,6,95,7
150,0,60,45,5,117,6
200,1,98,83,3,118,4
300,0,111,94,5,233,6
300,1,129,109,4,244,5
25,0,12,9,5,22,5
500,1,212,189,5,446,6
150,1,63,55,4,64,5
350,0,131,107,5,268,6
500,1,220,210,6,486,7
350,1,158,146,5,283,6
500,0,174,165,6,495,8
100,1,46,41,4,53,4
50,1,28,22,4,21,4
500,1,213,179,5,431,6
450,1,200,176,6,446,7
50,0,21,20,4,19,5
150,1,67,64,4,105,5
25,0,12,10,4,14,4
250,0,99,92,5,181,7
25,1,15,13,3,19,4
200,1,91,64,4,171,5
25,0,13,11,4,22,5
300,0,116,106,5,276,7
350,1,148,141,5,298,6
250,0,80,72,5,167,6
100,1,36,34,4,66,5
150,1,69,59,4,132,6
25,1,11,8,4,11,4
300,1,125,107,5,252,6
200,1,95,73,3,174,5
450,1,198,188,5,382,7
150,1,65,54,3,120,5
450,0,168,156,5,345,7
400,1,168,153,5,351,6
50,0,20,19,4,47,5
350,1,151,142,5,277,6
200,0,62,60,5,146,6
50,0,21,19,4,31,5
300,1,131,107,5,131,5
25,0,10,10,4,13,4
500,1,208,200,5,393,6
50,0,21,17,4,40,5
150,1,68,56,4,112,5
300,0,111,100,6,235,7
400,0,163,122,6,322,7
100,0,44,31,4,71,5
100,1,54,35,4,53,4
25,0,9,7,3,14,5
150,1,70,70,4,68,5
200,0,76,65,5,178,6
50,0,23,19,4,36,4
50,1,22,20,4,37,5
500,0,173,132,5,338,6
25,0,13,13,4,16,5
400,0,148,114,6,320,7
450,1,193,176,5,363,6
300,0,104,84,6,234,7
300,1,139,121,6,294,7
100,1,47,44,4,87,5
25,1,13,13,4,13,4
350,0,126,115,5,269,6
150,0,58,47,4,96,6
300,0,113,90,7,296,7
100,1,41,35,4,82,5
100,0,38,28,5,81,6
500,0,196,163,5,381,7
25,0,14,11,4,23,4
250,1,110,105,5,214,6
400,0,152,120,6,320,6
100,0,46,45,5,95,6
500,1,238,175,6,395,6
150,1,76,60,4,146,6
300,1,123,120,6,285,7
250,0,95,72,6,189,7
300,0,113,103,5,277,7
250,0,111,82,5,199,6
400,0,139,137,6,366,7
250,1,120,91,4,124,5
150,0,53,42,5,97,6
50,0,19,13,5,41,6
250,0,100,88,4,192,6
100,1,45,35,3,43,4
100,0,40,36,3,85,5
200,1,84,80,4,174,6
300,1,137,133,5,246,6
350,0,133,118,5,269,6
500,0,174,155,4,406,7
200,1,89,77,4,170,5
450,1,216,189,5,400,6
25,1,14,12,3,11,3
300,1,128,118,5,282,6
100,1,46,36,3,53,4
400,1,163,127,5,359,6
450,0,175,126,6,440,7
200,0,85,68,5,149,6
200,0,74,63,6,158,7
200,1,92,64,4,85,5
50,0,22,14,4,46,5
100,0,37,34,5,90,6
350,1,160,118,5,295,6
450,0,169,164,6,412,7
300,0,106,91,5,218,6
350,0,121,105,6,345,7
25,1,11,11,3,19,4
350,1,152,141,5,297,6
25,0,11,9,4,21,5
300,1,132,110,5,219,5
200,0,79,67,5,168,6
25,1,13,11,4,22,5
150,0,54,51,6,118,7
100,1,48,36,3,47,5
25,0,9,8,3,10,4
400,1,168,137,5,309,6
400,1,174,163,5,357,6
300,1,129,104,5,246,6
200,1,86,69,4,168,5
100,1,43,33,4,78,5
450,0,153,139,5,383,7
25,1,12,12,3,12,4
150,1,61,55,4,136,5
350,1,145,135,5,331,7
350,1,146,104,5,265,6
200,1,86,80,3,158,5
25,1,11,9,4,19,4
150,1,61,56,5,121,5
300,1,126,106,5,248,6
450,0,170,144,5,357,7
150,0,55,43,6,129,7
350,1,168,106,5,340,6
400,1,186,154,5,322,6
250,0,95,85,4,171,6
150,1,69,67,4,119,6
500,0,215,171,6,489,7
300,0,107,103,5,239,6
200,0,74,56,4,130,6
50,1,20,16,4,20,4
300,1,128,108,5,280,6
400,1,169,164,4,326,6
500,1,218,181,6,419,6
300,0,115,99,5,250,6
250,0,97,88,5,183,6
500,0,168,145,6,446,7
100,0,41,30,5,68,6
300,0,106,98,4,251,6
50,1,26,23,4,43,4
350,0,128,119,6,339,7
100,1,51,41,4,53,5
150,0,59,44,4,111,6
500,1,213,169,5,411,5
200,1,96,94,4,168,6
400,1,174,163,4,319,6
400,0,146,127,6,383,7
250,0,94,83,5,138,6
200,1,78,58,4,132,5
400,0,164,149,5,309,6
100,1,46,46,4,58,5
150,0,58,49,5,96,6
400,0,150,112,5,262,6
300,1,144,115,4,246,5
200,0,83,63,6,195,7
100,1,40,34,4,69,5
25,0,10,10,4,16,4
350,1,163,162,5,303,6
350,1,155,126,4,269,6
25,0,9,8,3,6,4
100,0,37,36,5,73,6
100,1,39,34,4,48,5
100,0,42,33,5,97,5
150,0,48,43,6,133,8
300,1,149,113,4,256,5
50,1,23,22,4,32,4
50,1,26,26,4,35,4
200,0,88,75,6,182,7
450,1,196,166,5,425,6
400,0,153,148,4,272,6
400,1,181,170,5,343,6
150,0,63,50,5,105,6
200,0,74,63,5,157,6
200,0,84,84,5,196,7
50,0,19,18,5,38,6
400,0,128,107,6,321,7
450,1,185,157,5,379,6
100,1,45,37,4,55,4
350,1,144,124,5,315,6
400,0,161,115,6,324,7
350,0,135,134,5,340,7
300,1,125,112,5,202,6
200,1,96,75,4,194,5
400,0,162,139,5,338,7
200,1,101,75,5,165,5
250,0,89,82,5,207,6
300,1,129,122,4,259,6
25,1,13,13,4,23,4
25,1,13,11,3,11,3
350,1,145,114,5,310,6
250,1,107,92,5,203,6
100,1,43,35,5,71,5
25,0,12,10,4,22,4
150,0,61,49,4,82,5
300,1,130,104,5,296,6
100,1,48,38,5,69,5
450,0,153,134,5,369,7
250,0,95,93,5,177,6
50,0,20,20,5,23,5
250,0,93,80,6,245,7
500,0,173,142,6,385,7
350,0,127,119,6,331,7
400,1,171,143,5,365,6
100,1,45,39,4,93,5
50,1,26,22,3,22,4
500,0,184,145,6,379,7
500,0,170,148,5,427,7
250,1,113,98,5,198,6
300,0,110,95,7,296,7
450,1,203,193,4,417,6
25,1,9,8,3,8,4
500,1,207,153,5,419,6
500,0,189,163,6,404,6
50,1,23,20,6,47,6
350,0,133,111,5,321,7
50,0,23,18,4,31,5
450,1,181,137,4,366,6
250,0,100,75,5,189,6
25,1,11,9,4,19,4
500,0,191,147,6,412,7
50,0,28,18,4,31,4
250,1,100,84,6,227,6
200,0,67,63,5,128,6
450,1,202,199,4,395,6
250,1,112,106,5,204,6
300,1,130,112,5,250,6
300,1,121,109,5,244,6
450,1,201,177,4,377,5
150,1,68,58,4,57,4
450,0,163,131,6,354,7
250,0,97,78,4,171,6
200,0,81,67,4,184,6
400,1,182,170,5,333,6
300,0,119,114,5,250,6
500,0,192,145,4,414,7
300,0,92,85,6,239,7
500,0,185,155,5,385,6
450,1,186,181,4,371,6
200,0,76,69,7,200,8
350,0,127,115,5,241,6
25,0,13,8,4,12,4
400,1,187,156,4,328,6
450,0,166,154,5,423,8
500,0,176,151,6,369,7
250,0,96,96,6,245,7
400,1,166,154,4,333,6
400,1,177,131,4,325,6
300,0,118,104,6,291,7
100,0,39,28,4,85,6
250,1,106,95,4,95,5
400,1,178,158,4,329,6
300,0,118,115,4,223,7
200,0,73,55,5,122,6
150,0,61,48,5,84,6
350,1,148,136,5,284,6
150,1,63,62,4,55,4
25,1,12,10,3,17,4
100,1,49,45,4,52,4
250,0,87,70,5,231,6
350,0,127,99,6,334,7
350,1,160,137,4,288,6
150,1,66,61,4,121,5
150,0,53,45,7,147,7
50,1,26,26,5,47,6
500,0,187,163,6,494,7
400,1,191,150,4,222,5
400,1,160,160,5,292,6
350,1,151,135,5,283,7
50,1,21,15,4,36,5
400,0,146,134,5,392,7
25,1,13,11,3,10,3
500,1,226,215,5,495,7
450,0,166,146,4,365,6
500,0,184,170,5,361,7
200,1,77,69,4,158,5
200,1,94,86,6,194,7
300,1,121,118,4,250,6
50,1,24,20,3,28,4
150,1,61,54,3,67,4
100,1,49,41,5,86,6
150,1,61,55,5,123,6
500,1,231,178,5,451,6
200,0,78,68,6,180,6
350,1,163,135,4,342,6
450,1,194,186,5,407,6
450,0,168,145,4,369,7
300,1,114,111,4,236,6
25,1,13,11,5,23,5
100,0,32,24,5,98,7
400,0,143,133,6,301,7
500,0,173,160,6,367,7
200,1,94,78,5,169,5
250,1,105,102,4,202,6
25,0,10,10,4,23,4
500,0,196,160,6,489,7
25,1,14,13,3,16,4
150,0,59,50,6,113,6
350,1,156,134,5,268,6
350,1,160,133,5,296,5
400,0,143,119,4,272,6
300,0,102,96,5,223,7
400,0,139,134,4,292,7
500,0,196,183,5,459,8
150,1,66,60,5,115,7
100,0,43,33,3,65,5
